Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LandSlope,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,FstFlrSF,SecndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,ThreeSsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,LotConfig_Corner,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_Names,Neighborhood_NoRidge,Neighborhood_NPkVill,Neighborhood_NridgHt,Neighborhood_NWAmes,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker
813,20,1,66.0,8712,0,0,1,0,1,2,2,0,0,5,5,1952,1952,3,1,15,15,3,2,1,5,2,4,6,0,6,0,540,540,1,2,0,1,1044,0,0,1044,0,0,1,0,2,1,3,4,0,0,6,1952.0,3,2,504,5,5,2,0,0,0,0,0,0,54,6,2010,-1,3,55993,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
814,20,5,75.0,9750,1,0,0,0,0,2,2,0,0,6,6,1958,1958,1,1,8,8,2,2,1,5,2,4,6,608,6,0,834,1442,1,1,1,0,1442,0,0,1442,0,0,1,1,4,1,2,7,0,0,6,1958.0,3,1,301,5,5,0,0,0,275,0,0,0,500,4,2007,4,0,157900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
815,50,5,45.0,8248,1,0,0,0,0,2,2,0,1,5,7,1918,1950,1,1,13,13,2,2,0,5,2,4,6,0,6,0,686,686,2,1,1,0,686,564,0,1250,0,1,1,1,3,1,3,7,0,0,6,1955.0,3,1,280,5,5,1,207,0,96,0,0,0,0,7,2006,-1,0,116000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
816,20,5,48.0,12137,1,2,0,0,0,2,2,0,0,7,5,1998,1998,1,1,14,14,2,2,2,5,2,4,6,0,6,0,1649,1649,1,0,1,0,1661,0,0,1661,0,0,2,0,3,1,1,6,0,0,6,1998.0,3,2,598,5,5,0,0,34,0,0,0,0,0,5,2010,-1,0,224900,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
818,20,5,70.39390756302521,13265,1,1,0,0,0,2,2,0,0,8,5,2002,2002,3,1,5,-1,1,2,2,5,2,4,6,1218,6,0,350,1568,1,0,1,0,1689,0,0,1689,1,0,2,0,3,1,1,7,0,2,6,2002.0,3,3,857,5,5,0,150,59,0,0,0,0,0,7,2008,-1,0,271000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
819,80,5,80.0,8816,1,0,0,0,0,2,2,0,7,6,7,1971,1971,1,1,6,6,2,2,1,5,2,4,6,504,6,0,506,1010,1,1,1,0,1052,0,0,1052,1,0,1,0,3,1,2,6,0,0,6,1971.0,3,2,440,5,5,0,0,0,0,0,0,0,0,6,2010,-1,0,155000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
820,120,5,44.0,6371,1,1,0,0,0,2,2,3,0,7,5,2009,2010,1,1,14,14,1,2,2,5,2,4,6,733,6,0,625,1358,1,0,1,0,1358,0,0,1358,1,0,2,0,2,1,1,6,0,1,6,2010.0,3,2,484,5,5,0,192,35,0,0,0,0,0,6,2010,3,5,224000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
821,60,5,72.0,7226,1,1,0,0,0,2,2,0,3,7,5,2003,2003,1,1,14,14,1,2,2,5,2,4,6,0,6,0,798,798,1,0,1,0,798,842,0,1640,0,0,2,1,3,1,1,6,0,0,6,2003.0,3,2,595,5,5,0,0,45,0,0,0,0,0,6,2008,-1,0,183000,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
823,60,5,70.39390756302521,12394,1,1,0,0,0,2,2,0,3,7,5,2003,2003,1,1,14,14,1,2,2,5,2,4,6,0,6,0,847,847,1,0,1,0,847,886,0,1733,0,0,2,1,3,1,1,7,0,1,6,2003.0,3,2,433,5,5,0,100,48,0,0,0,0,0,10,2007,-1,4,225000,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
824,50,5,60.0,9900,1,0,0,0,0,2,2,0,1,6,7,1940,1950,1,1,14,14,2,2,0,5,2,4,6,0,6,0,778,778,1,2,1,0,944,545,0,1489,0,0,2,0,3,1,2,7,0,1,6,1940.0,3,1,240,5,5,0,335,0,0,0,0,0,0,7,2009,-1,0,139500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
825,20,2,81.0,11216,1,0,0,0,0,2,2,0,0,8,5,2006,2006,1,1,14,14,1,2,2,5,1,4,6,0,6,0,1489,1489,1,0,1,0,1489,0,0,1489,0,0,2,0,3,1,1,7,0,1,6,2006.0,3,2,776,5,5,0,0,140,0,0,0,0,0,6,2006,3,5,232600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
826,20,5,114.0,14803,1,0,0,0,0,5,5,0,0,10,5,2007,2008,3,1,5,-1,0,2,2,5,2,4,6,1636,6,0,442,2078,1,0,1,0,2084,0,0,2084,1,0,2,0,2,1,0,7,0,1,6,2007.0,3,3,1220,5,5,0,188,45,0,0,0,0,0,6,2008,3,5,385000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
828,20,5,65.0,8529,1,1,0,0,0,2,2,0,0,7,5,2001,2001,1,1,14,14,1,2,2,5,2,4,6,20,6,0,1434,1454,1,0,1,0,1434,0,0,1434,0,0,2,0,3,1,1,6,0,1,6,2001.0,3,2,527,5,5,0,290,39,0,0,0,0,0,4,2009,-1,0,189000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
829,60,5,70.39390756302521,28698,1,2,3,0,2,2,2,0,3,5,5,1967,1967,0,5,10,10,2,2,2,5,1,4,6,249,6,764,0,1013,1,2,1,0,1160,966,0,2126,0,1,2,1,3,1,2,7,2,0,6,1967.0,3,2,538,5,5,0,486,0,0,0,225,0,0,6,2009,-1,1,185000,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
830,160,2,24.0,2544,1,0,0,0,0,2,2,-1,3,7,5,2005,2005,1,1,8,8,1,2,2,5,2,4,6,0,6,0,600,600,1,0,1,0,520,623,80,1223,0,0,2,1,2,1,1,4,0,0,6,2005.0,3,2,480,5,5,0,0,166,0,0,0,0,0,7,2006,-1,0,147400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
831,20,5,80.0,11900,1,1,0,0,0,2,2,0,0,6,5,1957,1957,1,1,6,6,2,2,1,5,2,4,6,1040,6,0,352,1392,1,2,1,1,1392,0,0,1392,1,0,1,1,3,1,2,6,0,2,6,1957.0,3,2,458,5,5,0,0,0,0,0,192,0,0,6,2008,-1,0,166000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
833,60,5,44.0,9548,1,1,0,0,0,2,2,0,3,7,6,2003,2003,1,1,14,14,1,2,2,5,2,4,6,483,6,0,458,941,1,0,1,0,941,888,0,1829,1,0,2,1,3,1,1,7,0,1,6,2003.0,3,2,613,5,5,0,192,39,0,0,0,0,0,1,2010,-1,0,237000,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
834,20,5,100.0,10004,1,0,0,0,0,2,2,0,0,6,6,1964,1964,1,1,6,10,2,2,1,5,2,4,6,196,6,345,975,1516,1,2,1,0,1516,0,0,1516,0,0,1,1,3,1,2,6,0,0,6,1964.0,3,2,472,5,5,0,0,0,0,0,152,0,0,2,2009,-1,0,167000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
835,20,5,75.0,7875,1,0,0,0,0,2,2,0,0,5,6,1961,1961,1,1,14,14,2,2,1,5,2,4,6,572,6,0,572,1144,1,1,1,0,1144,0,0,1144,1,0,1,0,3,1,2,6,0,0,6,1961.0,3,2,456,5,5,0,0,0,0,0,0,0,0,9,2008,-1,0,139950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
836,20,5,60.0,9600,1,0,0,0,0,2,2,0,0,4,7,1950,1995,1,1,14,6,2,2,1,5,2,4,6,442,6,0,625,1067,1,2,1,0,1067,0,0,1067,0,0,2,0,2,1,1,4,2,0,6,1996.0,3,2,436,5,5,0,290,0,0,0,0,0,0,2,2010,-1,0,128000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
838,160,7,21.0,1680,1,0,0,0,0,2,2,-1,3,6,5,1973,1973,1,1,6,6,2,2,1,5,2,4,6,330,6,0,153,483,1,2,1,0,483,504,0,987,1,0,1,1,2,1,2,5,0,0,6,1973.0,3,1,264,5,5,0,0,0,0,0,0,0,0,11,2008,-1,0,100000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
839,20,5,75.0,9525,1,0,0,0,0,2,2,0,0,5,6,1995,2006,1,1,14,14,2,2,2,5,2,4,6,0,6,0,1099,1099,1,0,1,0,1099,0,0,1099,0,0,1,1,3,1,1,6,0,0,6,1999.0,3,1,352,5,5,0,278,0,0,0,0,0,0,6,2008,-1,0,144000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
840,50,5,70.0,11767,1,0,0,0,0,2,2,0,1,5,6,1946,1995,1,1,8,8,2,2,1,5,2,4,6,352,6,0,416,768,1,0,1,0,768,432,0,1200,0,0,1,0,3,1,2,6,0,0,6,1946.0,3,1,240,5,5,0,0,0,0,0,0,0,0,5,2008,-1,0,130500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
841,70,4,70.39390756302521,12155,1,1,0,0,0,2,2,0,3,6,8,1925,1950,1,1,15,15,2,2,0,5,2,4,6,156,6,0,516,672,1,2,0,0,810,672,0,1482,0,0,2,0,4,1,3,7,0,0,6,1934.0,3,1,400,5,5,1,0,0,254,0,0,0,0,3,2008,-1,0,140000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
843,80,5,82.0,9020,1,0,0,0,0,2,2,0,7,6,7,1966,1966,1,1,6,6,2,2,1,5,2,4,6,312,6,539,276,1127,1,2,1,0,1165,0,0,1165,1,0,1,1,3,1,2,6,0,0,6,1966.0,3,2,490,5,5,0,0,129,0,0,0,0,0,5,2008,-1,0,174900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
845,50,7,100.0,12665,1,1,0,0,0,0,2,0,1,5,8,1915,1950,1,1,15,15,2,2,0,5,2,4,6,0,6,0,876,876,1,1,1,0,876,540,0,1416,0,0,1,1,4,1,2,7,0,1,6,1949.0,3,3,720,5,5,0,418,0,194,0,0,0,0,6,2008,-1,0,153900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
846,85,5,70.39390756302521,16647,1,1,0,0,0,8,2,0,6,5,5,1975,1981,1,1,6,6,2,2,1,5,2,4,6,1390,6,0,0,1390,1,2,1,0,1701,0,0,1701,1,0,2,0,3,1,2,6,2,2,6,1975.0,3,2,611,5,5,0,0,0,0,0,0,0,0,1,2007,-1,0,171000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
848,20,5,36.0,15523,1,1,0,0,0,2,2,0,0,5,6,1972,1972,1,1,6,10,2,2,1,5,2,4,6,460,6,0,404,864,1,0,1,0,864,0,0,864,1,0,1,0,3,1,2,5,0,1,6,1972.0,3,1,338,5,5,0,0,0,0,0,0,0,0,8,2009,-1,0,133500,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
849,50,5,75.0,45600,1,2,1,0,0,2,2,0,1,6,8,1908,1997,1,1,15,15,2,2,0,5,2,4,6,0,6,0,907,907,1,2,1,0,1307,1051,0,2358,0,0,3,0,5,1,2,10,0,1,6,1908.0,3,2,360,5,5,0,486,40,0,0,175,0,0,9,2008,-1,0,240000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
850,80,5,80.0,9600,1,0,0,0,0,1,2,0,7,6,7,1976,1994,3,1,10,10,1,1,1,5,2,4,6,0,6,0,528,528,1,0,1,0,1094,761,0,1855,0,0,2,1,3,1,2,7,0,1,6,1976.0,3,2,512,5,5,0,113,100,0,0,0,0,0,8,2007,-1,0,187000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
851,120,7,36.0,4435,1,0,0,0,0,2,2,3,0,6,5,2003,2003,1,1,14,14,1,2,2,5,2,4,6,659,6,0,189,848,1,0,1,0,848,0,0,848,1,0,1,0,1,1,1,3,0,0,6,2003.0,3,2,420,5,5,0,140,0,0,0,0,0,0,11,2007,-1,0,131500,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
853,75,5,53.0,7128,1,0,0,0,0,2,2,0,5,7,5,1941,1950,1,1,8,8,2,1,1,5,2,4,6,364,6,0,554,918,1,1,1,0,918,728,0,1646,0,0,2,0,4,1,2,7,0,2,6,1941.0,3,1,240,5,5,0,0,0,0,0,126,0,0,8,2007,-1,0,164000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
854,80,5,70.39390756302521,12095,1,1,0,0,0,2,2,0,7,6,6,1964,1964,1,1,8,6,2,1,1,5,2,4,6,564,6,0,563,1127,1,2,1,0,1445,0,0,1445,0,0,1,1,3,1,2,7,0,1,6,1964.0,3,2,645,5,5,0,180,0,0,0,0,0,0,8,2009,-1,0,158000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
855,20,5,102.0,17920,1,0,0,0,0,2,2,0,0,5,4,1955,1974,3,1,15,10,2,2,1,5,2,4,6,306,6,1085,372,1763,1,2,1,0,1779,0,0,1779,1,0,1,1,3,1,2,6,0,1,6,1955.0,3,2,454,5,5,0,0,418,0,0,312,0,0,7,2006,-1,1,170000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
856,20,5,70.39390756302521,6897,1,1,0,0,0,2,2,0,0,5,8,1962,2010,1,1,6,6,2,1,1,5,2,4,6,659,6,0,381,1040,1,0,1,0,1040,0,0,1040,1,0,1,1,3,1,2,6,0,0,6,1962.0,3,1,260,5,5,0,0,104,0,0,0,0,0,4,2010,-1,0,127000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
858,60,5,65.0,8125,1,0,0,0,0,2,2,0,3,6,5,1994,1995,1,1,6,6,2,2,2,5,2,4,6,0,6,0,702,702,1,1,1,0,702,779,0,1481,0,0,2,1,3,1,2,6,0,1,6,1994.0,3,2,343,5,5,0,0,36,0,0,0,0,0,3,2009,-1,0,174000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
859,20,5,80.0,10400,1,0,0,0,0,2,2,0,0,7,5,1976,1976,1,1,6,6,2,2,1,5,2,4,6,0,6,0,1090,1090,1,2,1,0,1370,0,0,1370,0,0,2,0,3,1,2,6,0,1,6,1976.0,3,2,479,5,5,0,0,0,0,0,0,0,0,6,2009,-1,4,152000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
860,60,5,70.39390756302521,11029,1,1,0,0,0,6,2,0,3,6,7,1968,1984,1,1,6,6,2,2,1,5,2,4,6,619,6,0,435,1054,1,2,1,0,1512,1142,0,2654,1,0,2,1,4,1,1,9,0,1,6,1968.0,3,2,619,5,5,0,0,65,0,0,222,0,0,8,2006,-1,0,250000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
861,50,5,55.0,7642,1,0,0,0,0,2,2,0,1,7,8,1918,1998,1,1,15,15,1,2,0,5,2,4,6,0,6,0,912,912,1,1,1,0,912,514,0,1426,0,0,1,1,3,1,1,7,0,1,6,1925.0,3,1,216,5,5,0,0,240,0,0,0,0,0,6,2007,-1,0,189950,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
863,20,5,81.0,9672,1,0,0,0,0,2,2,0,0,6,5,1984,1985,3,1,6,10,2,2,2,5,2,4,6,338,6,0,702,1040,1,2,1,0,1097,0,0,1097,0,0,2,0,3,1,2,6,0,0,6,1986.0,3,2,480,5,5,0,0,0,0,0,0,0,0,5,2010,-1,0,152000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
864,20,5,70.0,7931,1,0,0,0,0,2,2,0,0,5,5,1959,1959,3,1,3,10,2,2,1,5,2,4,6,1148,6,0,0,1148,1,2,1,0,1148,0,0,1148,1,0,1,0,3,1,2,6,0,0,6,1959.0,3,1,672,5,5,0,0,0,0,0,0,0,0,7,2009,-1,0,132500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
865,20,2,72.0,8640,1,0,0,0,0,2,2,0,0,7,5,2007,2008,1,1,14,14,1,2,2,5,2,4,6,0,6,0,1372,1372,1,0,1,0,1372,0,0,1372,0,0,2,0,3,1,1,6,0,0,6,2008.0,3,2,529,5,5,0,0,140,0,0,0,0,0,5,2008,3,5,250580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
866,20,5,70.39390756302521,8750,1,1,0,0,0,2,2,0,0,5,6,1970,1970,1,1,8,8,2,2,1,5,2,4,6,828,6,0,174,1002,1,2,1,0,1002,0,0,1002,1,0,1,0,3,1,2,5,0,0,6,1973.0,3,2,902,5,5,0,0,0,0,0,0,0,0,8,2009,-1,0,148500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
868,20,5,85.0,6970,1,0,0,0,0,1,2,0,0,4,5,1961,1961,1,1,14,14,2,2,1,5,2,4,6,932,6,0,108,1040,1,2,1,0,1120,0,0,1120,1,0,1,1,3,1,3,5,0,0,6,1961.0,3,2,544,5,5,0,168,0,0,0,0,0,400,5,2007,-1,0,129000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
869,60,5,70.39390756302521,14762,1,2,0,0,0,1,2,0,3,5,6,1948,1950,1,1,10,10,2,2,3,5,2,4,6,0,6,0,0,0,1,1,1,0,1547,720,53,2320,0,0,2,0,2,1,2,7,0,1,6,1979.0,3,2,672,5,5,1,120,144,0,0,0,0,0,5,2006,-1,0,169000,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
870,60,5,80.0,9938,1,0,0,0,0,2,2,0,3,7,5,1993,1994,1,1,8,8,1,2,2,5,2,4,6,750,6,0,300,1050,1,0,1,0,1062,887,0,1949,1,0,2,1,3,1,1,8,0,1,6,1993.0,3,2,574,5,5,0,156,90,0,0,0,0,0,6,2010,-1,0,236000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
871,20,5,60.0,6600,1,0,0,0,0,5,2,0,0,5,5,1962,1962,3,1,8,8,2,2,1,5,2,4,6,0,6,0,894,894,1,1,0,0,894,0,0,894,0,0,1,0,2,1,2,5,0,0,6,1962.0,3,1,308,5,5,0,0,0,0,0,0,0,0,8,2009,-1,0,109500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
873,20,5,74.0,8892,1,0,0,0,0,2,2,0,0,5,7,1953,1996,1,1,16,-1,1,2,4,5,2,4,6,0,6,0,105,105,1,1,1,0,910,0,0,910,0,0,1,0,3,1,1,5,0,0,6,1953.0,3,2,414,5,5,0,196,0,150,0,0,0,0,10,2008,-1,0,116000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
874,40,5,60.0,12144,1,0,0,0,0,2,2,0,0,5,7,1949,1950,1,1,6,6,1,2,1,5,2,4,6,375,6,0,457,832,1,1,1,0,1036,0,232,1268,0,0,1,0,3,1,2,6,0,1,6,1949.0,3,1,288,5,5,0,0,28,0,0,0,0,0,9,2009,-1,0,133000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
875,50,7,52.0,5720,1,0,0,0,0,0,2,0,1,5,6,1941,1950,1,1,15,15,2,2,1,5,2,4,6,0,6,0,676,676,1,0,1,0,676,455,0,1131,0,0,1,1,3,1,2,5,0,0,6,1941.0,3,1,200,5,5,0,26,0,0,0,0,0,0,8,2009,-1,1,66500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
876,60,2,75.0,9000,1,0,0,0,0,2,2,0,3,8,5,2007,2007,1,1,5,-1,1,2,2,5,2,4,6,64,6,0,1120,1184,1,0,1,0,1184,1426,0,2610,0,0,2,1,4,1,0,11,0,1,6,2007.0,3,2,550,5,5,0,208,364,0,0,0,0,0,8,2007,3,5,303477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
878,60,5,74.0,8834,1,0,0,0,0,2,2,0,3,9,5,2004,2005,3,1,14,14,1,2,2,5,2,4,6,1170,6,0,292,1462,1,0,1,0,1462,762,0,2224,1,0,2,1,4,1,0,10,0,1,6,2004.0,3,3,738,5,5,0,184,0,0,0,0,0,0,6,2009,-1,0,350000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
879,85,5,88.0,11782,1,1,0,0,0,2,2,0,6,5,7,1961,1995,1,1,6,6,2,2,1,5,2,4,6,899,6,0,210,1109,1,2,1,0,1155,0,0,1155,1,0,1,0,3,1,1,6,2,0,6,1987.0,3,2,576,5,5,0,192,0,0,0,0,0,400,6,2010,-1,0,148000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
880,20,5,70.39390756302521,7000,1,1,0,0,0,2,2,0,0,5,8,1978,2005,1,1,14,14,1,1,1,5,2,4,6,646,6,0,218,864,1,0,1,0,864,0,0,864,1,0,1,0,3,1,2,6,0,0,6,1978.0,3,1,336,5,5,0,0,0,0,0,0,0,0,7,2009,-1,0,136500,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
881,20,5,60.0,7024,1,0,0,0,0,2,2,0,0,5,5,2005,2006,1,1,14,14,2,2,2,5,1,4,6,980,6,0,110,1090,1,1,1,0,1090,0,0,1090,1,0,1,1,2,1,2,5,0,0,6,2005.0,3,2,450,5,5,0,0,49,0,0,0,0,0,6,2007,-1,0,157000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
883,60,5,70.39390756302521,9636,1,1,0,0,0,2,2,0,3,6,5,1992,1993,1,1,14,14,2,2,2,5,2,4,6,0,6,0,808,808,1,1,1,0,808,785,0,1593,0,0,2,1,3,1,2,7,0,1,6,1993.0,3,2,389,5,5,0,342,40,0,0,0,0,0,12,2009,-1,0,178000,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
884,75,5,60.0,6204,1,0,1,0,0,2,2,0,4,4,5,1912,1950,1,1,15,15,1,2,2,5,3,4,6,0,6,0,795,795,1,2,0,0,954,795,481,2230,1,0,1,0,5,1,2,10,0,0,6,1997.0,3,1,440,5,5,0,0,188,0,0,0,0,0,3,2006,-1,0,118500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
885,20,5,65.0,7150,1,0,0,0,0,2,2,0,0,5,5,1967,1967,1,1,6,6,2,2,1,5,2,4,6,432,6,0,460,892,1,2,1,0,892,0,0,892,0,0,1,0,3,1,2,5,0,0,6,1967.0,3,1,288,5,5,0,0,0,0,0,0,0,0,7,2009,-1,0,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
886,120,2,50.0,5119,1,1,0,0,0,2,2,3,0,9,5,1999,2000,1,1,8,8,1,2,2,5,2,4,6,1238,6,0,460,1698,1,0,1,0,1709,0,0,1709,1,0,2,0,2,1,1,5,0,1,6,1999.0,3,2,506,5,5,0,97,65,0,0,0,0,0,1,2008,1,1,328900,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
888,50,5,59.0,16466,1,1,0,0,0,2,2,0,1,5,7,1955,1955,1,1,8,8,2,1,2,5,2,4,6,0,6,0,816,816,1,2,1,0,872,521,0,1393,0,0,1,1,3,1,2,8,0,0,6,1955.0,3,1,300,5,5,0,121,0,0,0,265,0,0,4,2008,-1,0,135500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
889,20,5,95.0,15865,1,1,0,0,1,2,2,0,0,8,6,1970,1970,0,5,15,15,1,1,2,5,1,4,6,351,6,823,1043,2217,1,0,1,0,2217,0,0,2217,1,0,2,0,4,1,1,8,0,1,6,1970.0,3,2,621,5,5,0,81,207,0,0,224,0,0,10,2007,-1,0,268000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
